,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,Transported,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
4869,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4870,1,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4872,0,20,0,0,4,761,22,1,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4873,0,45,0,878,0,430,0,0,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4874,0,35,0,0,725,3415,1514,1,0,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4875,0,21,0,1961,96,0,54,40,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4876,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4877,0,46,0,0,153,219,0,397,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4878,0,22,0,261,0,0,107,1132,1,0,0,1,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4879,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4880,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4881,1,28,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4882,0,60,0,0,0,789,283,3,0,0,2,2,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4883,0,48,0,0,2,72,554,143,0,1,1,2,1,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4884,0,18,0,51,339,1,0,436,1,1,0,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4885,0,31,0,1364,0,0,0,21,2,0,0,0,1,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4886,1,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4887,0,41,0,717,641,2,1559,4828,2,2,1,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4888,0,26,0,168,364,382,166,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4889,0,29,0,0,43,693,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4890,0,24,0,666,938,1,0,371,2,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4891,0,25,0,10,0,908,5,0,1,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4893,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4894,1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4895,1,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4896,0,28,0,0,0,0,525,1889,0,0,0,2,2,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4897,0,21,0,2206,0,353,0,19,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
4898,0,25,0,0,528,8,153,0,0,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4899,0,47,0,275,0,556,24,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4900,1,26,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4901,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4902,0,24,0,0,0,56,564,880,0,0,1,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4903,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
4904,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4905,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4906,0,16,0,0,0,19,971,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4907,0,23,0,263,0,1548,44,0,1,0,3,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4908,0,16,0,271,0,2251,117,0,1,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4909,0,29,0,30,0,605,267,6,1,0,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4910,0,46,0,1,0,898,0,96,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4911,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4912,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4913,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4914,1,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4915,0,24,0,1231,0,0,1,3,2,0,0,0,1,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4916,1,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4917,0,38,0,218,0,586,770,0,1,0,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4918,1,57,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4919,0,24,0,0,13,643,47,0,0,1,2,1,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4920,0,38,0,6,2324,0,0,0,1,3,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4921,0,28,0,607,0,0,227,0,2,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4922,0,25,0,922,0,1,91,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
4923,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4924,0,33,0,705,0,1905,13,0,2,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4925,0,35,0,202,1309,60,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4926,0,24,0,290,64,413,35,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4927,1,31,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4928,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4929,1,28,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4930,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4931,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4932,0,26,0,41,0,444,572,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
4933,0,43,0,0,1001,0,2393,0,0,2,0,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4934,0,70,0,241,1065,0,2290,2,1,2,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4935,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4936,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4937,1,21,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4938,0,37,0,0,0,163,0,486,0,0,1,0,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4939,0,15,0,0,400,0,0,702,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4940,0,20,0,0,290,0,1866,217,0,1,0,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4941,0,36,1,13,196,3,0,12323,1,1,1,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4942,0,14,0,0,56,312,0,2,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4943,0,21,0,38,1,591,1,31,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4944,0,28,0,89,3,571,258,0,1,1,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4945,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4946,0,26,0,0,0,827,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4947,0,25,0,662,34,0,79,148,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4948,0,29,0,0,10,0,594,120,0,1,0,2,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4949,0,39,1,0,2868,0,5,1968,0,3,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4950,0,18,0,0,0,0,87,1232,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4951,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4952,0,28,0,467,378,0,0,307,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4953,0,18,0,0,0,2728,0,-258,0,0,3,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4954,0,30,0,0,6,621,448,433,0,1,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4955,0,35,0,35,0,14,0,816,1,0,1,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4956,0,26,0,0,196,0,0,487,0,1,0,0,1,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4957,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4958,0,42,0,0,1383,0,214,50,0,1,0,2,1,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4959,0,36,0,1,716,3,0,57,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4960,0,31,0,1177,2,0,223,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4961,0,27,0,3905,7,0,4,53,2,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4962,0,25,0,0,4313,0,175,60,0,4,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4963,1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4964,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4965,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4966,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4967,1,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4968,1,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4969,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4970,0,7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4971,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4972,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4973,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4974,0,18,0,1744,0,8,8,0,2,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4975,1,33,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4976,0,23,0,0,2891,0,6,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4977,1,13,0,-35,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4978,0,32,0,4702,0,449,190,0,2,0,1,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4979,1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4980,0,23,0,0,491,0,61,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4981,0,25,0,0,3625,0,0,168,0,3,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4982,0,18,0,454,0,0,324,0,2,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4983,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4984,1,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4985,0,32,0,0,1301,0,94,356,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4986,1,22,0,0,0,0,-239,-230,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4987,1,38,0,0,0,0,-201,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4988,0,21,0,751,5,0,1,0,2,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4989,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4990,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4991,0,20,0,0,0,708,101,0,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4992,0,23,0,0,1,292,0,340,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4993,0,48,0,456,0,39,0,5,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4994,1,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4995,0,30,0,0,674,39,0,10,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4996,0,40,0,286,0,2299,12,-205,1,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4997,0,36,0,0,0,33,677,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4998,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4999,0,17,0,13,0,565,367,1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
5000,0,38,0,0,439,0,434,10074,0,1,0,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
5001,1,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
5002,0,14,0,809,0,59,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5003,0,29,0,134,0,6,1450,0,1,0,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
5004,0,21,0,37,0,31,696,63,1,0,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
5005,0,18,0,0,3770,0,287,3491,0,3,0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5006,0,26,0,164,0,853,0,39,1,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5007,0,35,0,25,866,0,3198,459,1,2,0,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5008,0,46,0,1082,80,1177,0,323,2,1,2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
5009,1,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5010,0,39,0,43,9365,144,0,118,1,4,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5011,0,49,0,1690,0,85,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5012,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5013,0,27,0,0,686,0,101,9,0,2,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5014,1,21,0,0,0,-38,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5015,0,29,0,0,32,0,4517,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5016,0,27,0,0,45,225,14,519,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5017,1,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5018,0,18,0,0,654,0,150,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5019,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5020,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5021,0,60,0,943,53,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
5022,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5023,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5024,0,34,0,0,3195,0,102,1469,0,3,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5025,0,46,0,0,8221,0,1010,160,0,4,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5026,0,18,0,0,0,55,2288,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5027,0,38,0,745,0,363,7,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5028,0,29,0,0,61,942,2,0,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5029,1,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5030,1,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5031,0,30,0,0,95,0,1202,5558,0,1,0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5032,0,42,0,0,0,8,3409,0,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5033,0,36,0,386,0,756,6,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5034,0,23,0,253,0,1175,3,244,1,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
5035,0,34,1,0,5210,0,1332,2,0,4,0,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5036,0,26,0,0,4894,0,62,85,0,4,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5037,0,31,0,2048,0,1040,136,0,2,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5038,0,48,0,581,6,1,158,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5039,1,10,0,0,0,0,-401,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5040,0,27,0,2,0,1320,0,26,0,0,3,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5041,0,32,0,2497,0,101,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5042,1,24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5043,1,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5044,0,48,0,83,110,0,690,8,1,1,0,3,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5045,0,35,1,628,6,528,136,0,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5046,0,14,0,246,0,2153,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5047,0,28,0,4,0,2574,0,0,1,0,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5048,0,33,0,743,378,8,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5049,1,42,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
5050,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
5051,1,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
5052,0,44,0,0,0,5,30,777,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5053,0,40,0,1269,0,75,0,4,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
5054,0,38,0,766,38,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5055,0,22,0,2,46,0,483,67,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5056,0,32,0,1781,0,654,580,0,2,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5057,0,16,0,2116,0,350,0,901,2,0,1,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5058,0,33,0,748,130,1047,458,0,2,1,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
5059,0,38,0,20,3960,153,280,1674,1,4,1,2,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5060,0,23,0,0,806,0,2,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5061,0,16,0,3,595,0,9,321,1,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5062,0,16,0,481,0,166,0,122,2,0,1,0,1,0,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5063,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5064,0,22,0,0,824,0,0,411,0,2,0,0,1,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5065,0,43,0,0,0,0,0,1544,0,0,0,0,2,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5066,1,20,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5067,0,22,0,0,747,8,0,314,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5068,0,0,0,0,653,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5069,0,30,0,138,0,208,952,0,1,0,1,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
5070,1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5071,0,0,0,0,0,560,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5072,0,41,0,164,0,1115,1,18,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5073,0,39,0,0,829,0,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5074,0,37,0,389,0,1,3369,3,2,0,0,4,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5075,1,26,0,0,0,0,367,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5076,0,49,0,552,0,7,0,183,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5077,0,28,0,142,0,1878,62,0,1,0,3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
5078,0,13,0,358,65,599,676,0,2,1,1,3,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5079,0,64,0,469,700,2,1,0,2,2,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
